id_an,nom,prenom,sexe,num_dep,num_circo,groupe,email1,email2,email3,adresse_tel,sites_web,twitter,url_an,url_nosdeputes
2377,Perrut,Bernard,H,69,9,LR,bperrut@wanadoo.fr,bernard.perrut@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire, 227 Boulevard Gambetta, 69400 Villefranche-sur-Saône Téléphone : 04 74 68 07 44",http://www.bperrut.fr|https://twitter.com/b_perrut|https://fr-fr.facebook.com/bernardperrut1/|http://www.bernardperrut.com,b_perrut,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2377,https://www.nosdeputes.fr/bernard-perrut
721750,Calvez,Céline,F,92,5,LREM,celine.calvez@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.48.05",https://twitter.com/celinecalvez|http://celine-calvez.fr,celinecalvez,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721750,https://www.nosdeputes.fr/celine-calvez
719302,Thourot,Alice,F,26,2,LREM,alice.thourot@assemblee-nationale.fr,,,"Permanence parlementaire 8 Place du Théâtre Bâtiment A - 3ème étage 26200 Montélimar Téléphone : 04 75 46 56 22|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/AliceThourot|https://fr-fr.facebook.com/AThourot/|http://alicethourot2017.fr|https://fr-fr.facebook.com/thourot2017,AliceThourot,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719302,https://www.nosdeputes.fr/alice-thourot
721410,Bonnivard,Émilie,F,73,3,LR,emilie.bonnivard@assemblee-nationale.fr,,,"Permanence parlementaire 38 Place de la Sous-Préfecture 73300 Saint-Jean-de-Maurienne Téléphone : 04 79 20 70 50|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/BonnivardE|http://emiliebonnivard.fr|https://fr-fr.facebook.com/ebonnivard/,BonnivardE,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721410,https://www.nosdeputes.fr/emilie-bonnivard
721968,Vialay,Michel,H,78,8,LR,michel.vialay@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.67.89",https://twitter.com/MichelVialay|http://michelvialay.fr|http://www.michelvialay78.fr|http://www.michelvialay2017.fr,MichelVialay,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721968,https://www.nosdeputes.fr/michel-vialay
721352,Cazarian,Danièle,F,69,13,LREM,daniele.cazarian@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 262 Avenue Jean Jaurès 69150 Décines-Charpieu",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721352,https://www.nosdeputes.fr/daniele-cazarian
720830,Thomas,Valérie,F,63,1,LREM,valerie.thomas@assemblee-nationale.fr,,,"Permanence parlementaire 12 Place d'Espagne 63000 Clermont-Ferrand Téléphone : 04 73 16 62 40|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/Vthomas_63|https://valeriethomassite.wordpress.com,Vthomas_63,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720830,https://www.nosdeputes.fr/valerie-thomas
719550,Tanguy,Liliana,F,29,7,LREM,liliana.tanguy@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01 40 63 74 15|Permanence parlementaire 12 Rue du Prat Résidence Pierre Pichavant 29120 Pont l'Abbé Téléphone : 02 29 20 20 95",http://www.lilianetanguy.en-marche.fr|https://twitter.com/LilianeTanguyAN,LilianeTanguyAN,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719550,https://www.nosdeputes.fr/liliana-tanguy
331567,La Raudière (de),Laure,F,28,3,UAI,contact@la-raudiere.com,laure.delaraudiere@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.75.42|Permanence 43 Rue Villette Gâté 28400 Nogent-le-Rotrou Téléphone : 02 37 81 82 10",http://www.la-raudiere.com|https://fr-fr.facebook.com/laure.delaraudiere/|https://twitter.com/lauredlr,lauredlr,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331567,https://www.nosdeputes.fr/laure-de-la-raudiere
607193,Errante,Sophie,F,44,10,LREM,sophie.errante@assemblee-nationale.fr,permanence@sophie-errante.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 PARIS 07 SP",http://sophie-errante.fr|http://www.sophieerrante.fr|https://twitter.com/SophieErrante|https://www.sophie-errante2017.fr|http://www.facebook.com/SophieErrante,SophieErrante,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607193,https://www.nosdeputes.fr/sophie-errante
719092,Tuffnell,Frédérique,F,17,2,LREM,frederique.tuffnell@assemblee-nationale.fr,frederique@tuffnell.fr,,"11 Rue Grimaux 17300 Rochefort|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/Frederique.Tuffnell.Younes.Biar/|https://twitter.com/TuffnellLREM17|http://tuffnell.fr,TuffnellLREM17,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719092,https://www.nosdeputes.fr/frederique-tuffnell
720402,Paluszkiewicz,Xavier,H,54,3,LREM,xavier.paluszkiewicz@assemblee-nationale.fr,,,"Permanence parlementaire 17 Route Nationale 54920 Villers-la-Montagne|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.02.55",https://twitter.com/XavierPalu2017|https://fr-fr.facebook.com/XavierPaluAN/|https://goo.gl/NCeh92|https://goo.gl/5mQsRE|http://www.xavier-paluszkiewicz.fr|https://fr-fr.facebook.com/XavierPaluDepute,XavierPalu2017,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720402,https://www.nosdeputes.fr/xavier-paluszkiewicz
721474,Viry,Stéphane,H,88,1,LR,stephane.viry@assemblee-nationale.fr,contact@stephaneviry.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|11 Rue la Préfecture 88000 Epinal Téléphone : 03 29 29 29 60",http://www.stephaneviry.fr|https://twitter.com/ViryStephane,ViryStephane,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721474,https://www.nosdeputes.fr/stephane-viry
720932,Da Silva,Dominique,H,95,7,LREM,dominique.dasilva@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.62.31",https://twitter.com/DDaSilva95,DDaSilva95,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720932,https://www.nosdeputes.fr/dominique-da-silva
942,Courson (de),Charles,H,51,5,LT,charles.decourson@assemblee-nationale.fr,charles.de-courson@wanadoo.fr,,"38 Rue de la Petite-Sainte 51300 Vitry-le-François Téléphone : 03 26 73 29 70|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/C_deCourson,C_deCourson,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA942,https://www.nosdeputes.fr/charles-de-courson
722134,Fiévet,Jean-Marie,H,79,3,LREM,jean-marie.fievet@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://jean-marie-fievet.fr|https://twitter.com/JeanMarieFIEVET|https://www.facebook.com/FIEVETJeanMarie,JeanMarieFIEVET,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722134,https://www.nosdeputes.fr/jean-marie-fievet
720598,Deprez-Audebert,Marguerite,F,62,9,MODEM,permanence@marguerite-deprez-audebert.fr,marguerite.deprez-audebert@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01 40 63 75 15|34 Rue Eugène Haynaut 62400 Béthune",http://marguerite-deprez-audebert.fr|https://fr-fr.facebook.com/MDeprezAudebert/|https://twitter.com/MDeprezAudebert,MDeprezAudebert,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720598,https://www.nosdeputes.fr/marguerite-deprez-audebert
721398,Degois,Typhanie,F,73,1,LREM,typhanie.degois@assemblee-nationale.fr,,,"Permanence parlementaire 725 Boulevard Robert Barrier 73100 Aix-les-Bains|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/Typhanie_Degois|https://fr-fr.facebook.com/Typhanie.Degois/|http://www.typhaniedegois.fr,Typhanie_Degois,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721398,https://www.nosdeputes.fr/typhanie-degois
720394,Trisse,Nicole,F,57,5,LREM,nicole.trisse@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://www.nicoletrisse.fr|https://twitter.com/NicoleTrisse,NicoleTrisse,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720394,https://www.nosdeputes.fr/nicole-trisse
720862,Descrozaille,Frédéric,H,94,1,LREM,frederic.descrozaille@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/fdescrozaille9401/|http://descrozaille.fr|https://twitter.com/fdescrozaille,fdescrozaille,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720862,https://www.nosdeputes.fr/frederic-descrozaille
721860,Cesarini,Jean-François,H,84,1,LREM,jean-francois.cesarini@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence 24 Rue Saint-Charles 84000 Avignon",https://fr-fr.facebook.com/Jean-Francois-Cesarini-Souad-Zitouni-1960230264254661/|https://twitter.com/JFCesarini,JFCesarini,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721860,https://www.nosdeputes.fr/jean-francois-cesarini
720138,Saint-Paul,Laetitia,F,49,4,LREM,laetitia.saint-paul@assemblee-nationale.fr,laetitiasaintpaul2017@gmail.com,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/l_saintpaul|http://www.laetitia-saint-paul.fr|https://fr-fr.facebook.com/laetitiasaintpaulrem/,l_saintpaul,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720138,https://www.nosdeputes.fr/laetitia-saint-paul
720696,Descamps,Béatrice,F,59,21,UAI,beatrice.descamps@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720696,https://www.nosdeputes.fr/beatrice-descamps
719850,Motin,Cendra,F,38,6,LREM,cendra.motin@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|29 Rue François Perrin 38510 Morestel Téléphone : 0474809935",http://cendramotin.fr|https://fr-fr.facebook.com/cendramotin.deputeeisere/,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719850,https://www.nosdeputes.fr/cendra-motin
721118,Brotherson,Moetai,H,987,3,GDR,moetai.brotherson@assemblee-nationale.fr,moetai.brotherson@gmail.com,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.moetai.brotherson.org|https://twitter.com/Moetai1|https://fr-fr.facebook.com/moetai2017/,Moetai1,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721118,https://www.nosdeputes.fr/moetai-brotherson
719100,Ardouin,Jean-Philippe,H,17,3,LREM,jean-philippe.ardouin@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01 40 63 73 36|Permanence parlementaire 1A Rue Saint Macoult 17100 Saintes Téléphone : 09 61 67 03 76",https://fr-fr.facebook.com/jpardouin/,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719100,https://www.nosdeputes.fr/jean-philippe-ardouin
606098,Marleix,Olivier,H,28,2,LR,olivier.marleix@assemblee-nationale.fr,,,Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|7 Rue Saint-Martin 28100 Dreux Téléphone : 02 37 82 00 00,http://www.oliviermarleix.fr|https://twitter.com/oliviermarleix|http://www.facebook.com/MarleixOlivier,oliviermarleix,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606098,https://www.nosdeputes.fr/olivier-marleix
720438,Di Pompeo,Christophe,H,59,3,LREM,christophe.dipompeo@assemblee-nationale.fr,Christophe@dipompeo.org,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 07.69.94.98.90",https://twitter.com/DipompeoChrist,DipompeoChrist,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720438,https://www.nosdeputes.fr/christophe-di-pompeo
720298,Cariou,Émilie,F,55,2,LREM,emilie.cariou@assemblee-nationale.fr,,,"Permanence parlementaire 2 Avenue du Maréchal Joffre 55100 Verdun|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/EmilieCariou2017/|http://emiliecariou.fr|https://twitter.com/EmilieCariou,EmilieCariou,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720298,https://www.nosdeputes.fr/emilie-cariou
719456,Mörch,Sandrine,F,31,9,LREM,sandrine.morch@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/SandrineMorch|http://sandrinemorch.fr|https://fr-fr.facebook.com/SandrineMorch/|http://sandrinemorch.en-marche.fr,SandrineMorch,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719456,https://www.nosdeputes.fr/sandrine-moerch
677483,Mazars,Stéphane,H,12,1,LREM,stephane.mazars@assemblee-nationale.fr,,,"Permanence parlementaire 2 Rue Lebon 12000 Rodez Téléphone : 05 65 68 99 10|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/s_mazars|https://fr-fr.facebook.com/StephaneMazars/|https://www.stephanemazars.com|https://fr-fr.facebook.com/stephane.mazars.7,s_mazars,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA677483,https://www.nosdeputes.fr/stephane-mazars
608416,Hetzel,Patrick,H,67,7,LR,patrick.hetzel@assemblee-nationale.fr,contact@patrick-hetzel.fr,,Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|9 Rue de la Gare 67700 Saverne Téléphone : 03 88 91 25 88|14 Rue de Phalsbourg 67260 Sarre-Union Téléphone : 03 88 00 60 08,https://fr-fr.facebook.com/Patrick-Hetzel/|https://twitter.com/patrickhetzel|http://www.patrick-hetzel.fr,patrickhetzel,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608416,https://www.nosdeputes.fr/patrick-hetzel
719294,Clapot,Mireille,F,26,1,LREM,mireille.clapot@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/CLAPOTMireille/|https://twitter.com/clapotmireille|http://www.mireilleclapot.fr,clapotmireille,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719294,https://www.nosdeputes.fr/mireille-clapot
718918,Louis,Alexandra,F,13,3,LREM,alexandra.louis@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.alexandralouis.fr|https://twitter.com/ALouisDeputee13,ALouisDeputee13,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718918,https://www.nosdeputes.fr/alexandra-louis
722398,Rebeyrotte,Rémy,H,71,3,LREM,remy.rebeyrotte@assemblee-nationale.fr,,,"14 Rue Maréchal Leclerc BP 50021 71201 Le Creusot Téléphone : 03 85 79 13 30|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.remyrebeyrotte.fr|https://twitter.com/RRebeyrotte,RRebeyrotte,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722398,https://www.nosdeputes.fr/remy-rebeyrotte
722078,Savatier,Jacques,H,86,1,LREM,savatier.jacques@laposte.net,jacques.savatier@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://jacques-savatier.fr|https://twitter.com/JacquesSavatier,JacquesSavatier,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722078,https://www.nosdeputes.fr/jacques-savatier
718784,Pauget,Éric,H,06,7,LR,eric.pauget@assemblee-nationale.fr,e.pauget@orange.fr,,"6 Rue Sadi Carnot 06600 Antibes Téléphone : 04 93 67 03 30|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/EricPAUGET1|http://www.ericpauget.fr|https://fr-fr.facebook.com/PaugetDepute/,EricPAUGET1,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718784,https://www.nosdeputes.fr/eric-pauget
606171,Ferrand,Richard,H,29,6,LREM,richard.ferrand@assemblee-nationale.fr,infos@richardferrand.fr,,Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|Permanence parlementaire 2 Rue Baltzer 29150 Châteaulin,http://www.richardferrand.fr,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606171,https://www.nosdeputes.fr/richard-ferrand
721142,Forteza,Paula,F,999,2,NI,paula@forteza.fr,paula.forteza@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.74.20",http://www.forteza.fr|https://twitter.com/PaulaForteza|https://fr-fr.facebook.com/PaulaForteza/|http://www.forteza2017.fr,PaulaForteza,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721142,https://www.nosdeputes.fr/paula-forteza
760658,Chouat,Francis,H,91,1,LREM,Francis.Chouat@assemblee-nationale.fr,,,"Assemblée nationale 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/fchouat|https://fr-fr.facebook.com/Francis-Chouat-1711211815576292/,fchouat,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA760658,https://www.nosdeputes.fr/francis-chouat
722194,Provendier,Florence,F,92,10,LREM,Florence.Provendier@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/flprovendier|http://florenceprovendier.fr,flprovendier,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722194,https://www.nosdeputes.fr/florence-provendier
718706,Fontaine-Domeizel,Emmanuelle,F,04,2,LREM,Emmanuelle.Fontaine-Domeizel@assemblee-nationale.fr,efd@deputee04.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/emmanuelle.fontaine.domeizel/|https://twitter.com/FontainDomeizel,FontainDomeizel,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718706,https://www.nosdeputes.fr/emmanuelle-fontaine-domeizel
721876,Morenas,Adrien,H,84,3,LREM,Adrien.Morenas@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.31.54|Permanence 156 Avenue Pierre Semard 84200 Carpentras Téléphone : 09.63.51.73.23",https://fr-fr.facebook.com/morenas.adrien/|https://twitter.com/adrienmorenas|http://www.adrien-morenas.fr,adrienmorenas,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721876,https://www.nosdeputes.fr/adrien-morenas
721996,Loiseau,Patrick,H,85,2,MODEM,Patrick.Loiseau@assemblee-nationale.fr,,,"6 Stéphane Guillemé 85000 La Roche sur Yon Téléphone : 02.51.46.28.04|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721996,https://www.nosdeputes.fr/patrick-loiseau
702054,Claireaux,Stéphane,H,975,1,LREM,stephane.claireaux@assemblee-nationale.fr,contact@depute975.fr,,Permanence parlementaire 7 Rue René Autin BP 4477 97500 Saint-Pierre-et-Miquelon Téléphone : 05 08 41 99 98|Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP,http://depute975.net|https://twitter.com/sclaireaux|https://fr-fr.facebook.com/depute975/|http://www.depute975.fr,sclaireaux,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA702054,https://www.nosdeputes.fr/stephane-claireaux
719918,Lainé,Fabien,H,40,1,MODEM,Fabien.Laine@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Mairie 1 Place de la Mairie 40460 Sanguinet",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719918,https://www.nosdeputes.fr/fabien-laine
719326,Gipson,Séverine,F,27,1,LREM,Severine.Gipson@assemblee-nationale.fr,,,"Permanenceparlementaire 14 Rue Georges Bernard Appartement 118 - Etage 3 27000 Évreux Téléphone : 02 32 33 36 74|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.66.03",https://twitter.com/severine_gipson,severine_gipson,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719326,https://www.nosdeputes.fr/severine-gipson
720516,Morlighem,Florence,F,59,11,LREM,florence.morlighem@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 20 Bis Rue du Maréchal Leclerc 59000 Lille",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720516,https://www.nosdeputes.fr/florence-morlighem
